arm,step,tokens_seen,word,klass,pair_id,surprisal_bits,n
A,153,5013504,leave,Germanic,12,10.8304,30
A,153,5013504,let,Germanic,13,10.8156,30
A,153,5013504,lucky,Germanic,54,15.1381,30
A,153,5013504,maintain,Latinate,29,16.1265,30
A,153,5013504,many,Germanic,46,9.5532,30
A,153,5013504,massive,Latinate,41,16.2153,30
A,153,5013504,maybe,Germanic,62,13.9447,30
A,153,5013504,mend,Germanic,22,25.6304,30
A,153,5013504,mistake,Germanic,34,14.1934,30
A,153,5013504,more,Germanic,48,9.9186,30
A,153,5013504,multiple,Latinate,47,16.6910,30
A,153,5013504,need,Germanic,3,11.4166,30
A,153,5013504,next,Germanic,53,9.6084,30
A,153,5013504,now,Germanic,66,10.2900,30
A,153,5013504,numerous,Latinate,46,15.6635,30
A,153,5013504,observe,Latinate,26,27.8114,30
A,153,5013504,obtain,Latinate,2,13.7335,30
A,153,5013504,occasionally,Latinate,65,17.3457,30
A,153,5013504,odd,Germanic,55,16.4873,30
A,153,5013504,often,Germanic,63,12.1861,30
A,153,5013504,old,Germanic,49,9.5221,30
A,153,5013504,peculiar,Latinate,56,16.0876,30
A,153,5013504,perform,Latinate,30,13.5409,30
A,153,5013504,perhaps,Latinate,62,12.9976,30
A,153,5013504,permit,Latinate,13,14.5749,30
A,153,5013504,possess,Latinate,23,16.1857,30
A,153,5013504,previous,Latinate,50,12.6906,30
A,153,5013504,previously,Latinate,64,16.9226,30
A,153,5013504,prior,Latinate,51,15.4098,30
A,153,5013504,provide,Latinate,5,13.1547,30
A,153,5013504,purchase,Latinate,11,16.2929,30
A,153,5013504,rapid,Latinate,42,15.1443,30
A,153,5013504,receive,Latinate,6,11.8376,30
A,153,5013504,remain,Latinate,27,14.3179,30
A,153,5013504,remainder,Latinate,36,30.4376,30
A,153,5013504,repair,Latinate,22,17.0105,30
A,153,5013504,reply,Latinate,17,15.7925,30
A,153,5013504,request,Latinate,15,15.1787,30
A,153,5013504,require,Latinate,3,15.2041,30
A,153,5013504,residence,Latinate,33,16.9836,30
A,153,5013504,respond,Latinate,18,15.0445,30
A,153,5013504,rest,Germanic,36,9.8012,30
A,153,5013504,retain,Latinate,28,17.3427,30
A,153,5013504,safe,Germanic,58,14.0240,30
A,153,5013504,secure,Latinate,58,13.8964,30
A,153,5013504,see,Germanic,26,6.8639,30
A,153,5013504,select,Latinate,21,16.8163,30
A,153,5013504,shall,Latinate,67,9.8487,30
A,153,5013504,show,Germanic,10,11.0226,30
A,153,5013504,sick,Germanic,57,13.9866,30
A,153,5013504,sickness,Germanic,35,17.6358,30
A,153,5013504,so,Germanic,61,8.4415,30
A,153,5013504,sometimes,Germanic,65,13.3802,30
A,153,5013504,start,Germanic,25,10.9120,30
A,153,5013504,stay,Germanic,27,11.0360,30
A,153,5013504,strange,Latinate,55,12.9680,30
A,153,5013504,subsequent,Latinate,53,26.9757,30
A,153,5013504,sufficient,Latinate,44,15.4406,30
A,153,5013504,therefore,Latinate,61,13.1476,30
A,153,5013504,try,Germanic,7,8.9860,30
A,153,5013504,understand,Germanic,0,10.5524,30
A,153,5013504,want,Germanic,4,8.2153,30
A,153,5013504,whole,Germanic,45,9.5244,30
A,153,5013504,will,Germanic,67,10.4620,30
A,183,5996544,acquire,Latinate,1,25.8801,18
A,183,5996544,additional,Latinate,48,15.5003,30
A,183,5996544,allow,Latinate,14,11.8595,30
A,183,5996544,ancient,Latinate,49,14.2180,30
A,183,5996544,answer,Germanic,17,11.7761,30
A,183,5996544,ask,Germanic,15,9.2778,30
A,183,5996544,assist,Latinate,8,15.2572,30
A,183,5996544,assistance,Latinate,37,17.6506,30
A,183,5996544,attempt,Latinate,7,14.6254,30
A,183,5996544,baby,Germanic,31,11.4379,30
A,183,5996544,before,Germanic,64,10.3886,30
A,183,5996544,beverage,Latinate,32,41.9273,11
A,183,5996544,build,Germanic,9,11.5680,30
A,183,5996544,but,Germanic,60,6.7215,30
A,183,5996544,buy,Germanic,11,11.6481,30
A,183,5996544,choose,Germanic,21,13.6563,30
A,183,5996544,commence,Latinate,25,24.5147,14
A,183,5996544,comprehend,Latinate,0,40.0545,19
A,183,5996544,conceal,Latinate,19,20.3653,30
A,183,5996544,conclude,Latinate,24,26.4802,15
A,183,5996544,construct,Latinate,9,26.7507,18
A,183,5996544,currently,Latinate,66,14.2819,30
A,183,5996544,demonstrate,Latinate,10,23.1949,30
A,183,5996544,depart,Latinate,12,14.5041,30
A,183,5996544,desire,Latinate,4,14.2365,30
A,183,5996544,difficult,Latinate,43,12.9720,30
A,183,5996544,discover,Latinate,20,14.4442,30
A,183,5996544,do,Germanic,30,7.0485,30
A,183,5996544,drink,Germanic,32,13.2198,30
A,183,5996544,earlier,Germanic,50,13.8597,30
A,183,5996544,end,Germanic,24,9.3564,30
A,183,5996544,enormous,Latinate,38,14.7953,30
A,183,5996544,enough,Germanic,44,10.7779,30
A,183,5996544,entire,Latinate,45,12.4679,30
A,183,5996544,error,Latinate,34,16.7558,30
A,183,5996544,fast,Germanic,42,12.9441,30
A,183,5996544,final,Latinate,59,11.8296,30
A,183,5996544,find,Germanic,20,9.4651,30
A,183,5996544,first,Germanic,52,9.9554,30
A,183,5996544,fortunate,Latinate,54,15.4490,30
A,183,5996544,frequently,Latinate,63,16.8989,30
A,183,5996544,get,Germanic,1,7.0833,30
A,183,5996544,gigantic,Latinate,39,28.1853,30
A,183,5996544,give,Germanic,5,8.2278,30
A,183,5996544,hard,Germanic,43,11.9454,30
A,183,5996544,have,Germanic,23,5.6414,30
A,183,5996544,help,Germanic,8,10.2196,30
A,183,5996544,hide,Germanic,19,13.1481,30
A,183,5996544,home,Germanic,33,10.3460,30
A,183,5996544,however,Latinate,60,11.9893,30
A,183,5996544,huge,Germanic,38,13.4355,30
A,183,5996544,ill,Latinate,57,13.7988,30
A,183,5996544,illness,Latinate,35,13.9393,30
A,183,5996544,immense,Latinate,40,16.5400,30
A,183,5996544,infant,Latinate,31,21.3483,30
A,183,5996544,initial,Latinate,52,15.4774,30
A,183,5996544,inquire,Latinate,16,22.8061,30
A,183,5996544,keep,Germanic,28,9.7720,30
A,183,5996544,last,Germanic,59,10.3266,30
A,183,5996544,leave,Germanic,12,10.7637,30
A,183,5996544,let,Germanic,13,11.0589,30
A,183,5996544,lucky,Germanic,54,15.0643,30
A,183,5996544,maintain,Latinate,29,16.6973,30
A,183,5996544,many,Germanic,46,9.8578,30
A,183,5996544,massive,Latinate,41,14.9388,30
A,183,5996544,maybe,Germanic,62,14.2942,30
A,183,5996544,mend,Germanic,22,26.5929,30
A,183,5996544,mistake,Germanic,34,14.0264,30
A,183,5996544,more,Germanic,48,8.9484,30
A,183,5996544,multiple,Latinate,47,17.1634,30
A,183,5996544,need,Germanic,3,11.0637,30
A,183,5996544,next,Germanic,53,9.4286,30
A,183,5996544,now,Germanic,66,9.5272,30
A,183,5996544,numerous,Latinate,46,16.9691,30
A,183,5996544,observe,Latinate,26,24.5250,30
A,183,5996544,obtain,Latinate,2,14.3148,30
A,183,5996544,occasionally,Latinate,65,16.4797,30
A,183,5996544,odd,Germanic,55,15.1148,30
A,183,5996544,often,Germanic,63,12.2989,30
A,183,5996544,old,Germanic,49,8.8001,30
A,183,5996544,peculiar,Latinate,56,15.6008,30
A,183,5996544,perform,Latinate,30,13.3359,30
A,183,5996544,perhaps,Latinate,62,12.7567,30
A,183,5996544,permit,Latinate,13,15.2590,30
A,183,5996544,possess,Latinate,23,14.9050,30
A,183,5996544,previous,Latinate,50,13.9090,30
A,183,5996544,previously,Latinate,64,16.3676,30
A,183,5996544,prior,Latinate,51,16.4731,30
A,183,5996544,provide,Latinate,5,12.8382,30
A,183,5996544,purchase,Latinate,11,16.2798,30
A,183,5996544,rapid,Latinate,42,15.3309,30
A,183,5996544,receive,Latinate,6,12.1231,30
A,183,5996544,remain,Latinate,27,13.9860,30
A,183,5996544,remainder,Latinate,36,26.9050,30
A,183,5996544,repair,Latinate,22,16.4940,30
A,183,5996544,reply,Latinate,17,15.1399,30
A,183,5996544,request,Latinate,15,15.2426,30
A,183,5996544,require,Latinate,3,14.4786,30
A,183,5996544,residence,Latinate,33,15.8452,30
A,183,5996544,respond,Latinate,18,15.5521,30
A,183,5996544,rest,Germanic,36,8.3857,30
A,183,5996544,retain,Latinate,28,18.2953,30
A,183,5996544,safe,Germanic,58,13.2958,30
A,183,5996544,secure,Latinate,58,13.8775,30
A,183,5996544,see,Germanic,26,6.3705,30
A,183,5996544,select,Latinate,21,16.4793,30
A,183,5996544,shall,Latinate,67,10.1703,30
A,183,5996544,show,Germanic,10,10.9492,30
A,183,5996544,sick,Germanic,57,11.9264,30
A,183,5996544,sickness,Germanic,35,17.5462,30
A,183,5996544,so,Germanic,61,8.2934,30
A,183,5996544,sometimes,Germanic,65,12.5040,30
A,183,5996544,start,Germanic,25,10.8462,30
A,183,5996544,stay,Germanic,27,10.5683,30
A,183,5996544,strange,Latinate,55,13.1827,30
A,183,5996544,subsequent,Latinate,53,26.1732,30
A,183,5996544,sufficient,Latinate,44,15.7292,30
A,183,5996544,therefore,Latinate,61,13.4193,30
A,183,5996544,try,Germanic,7,10.2743,30
A,183,5996544,understand,Germanic,0,9.6033,30
A,183,5996544,want,Germanic,4,7.7969,30
A,183,5996544,whole,Germanic,45,7.8861,30
A,183,5996544,will,Germanic,67,9.0090,30
A,214,7012352,acquire,Latinate,1,28.6119,18
A,214,7012352,additional,Latinate,48,15.0478,30
A,214,7012352,allow,Latinate,14,11.6489,30
A,214,7012352,ancient,Latinate,49,12.9558,30
A,214,7012352,answer,Germanic,17,12.0371,30
A,214,7012352,ask,Germanic,15,8.9951,30
A,214,7012352,assist,Latinate,8,15.2556,30
A,214,7012352,assistance,Latinate,37,16.8373,30
A,214,7012352,attempt,Latinate,7,13.5516,30
A,214,7012352,baby,Germanic,31,11.5015,30
A,214,7012352,before,Germanic,64,10.7574,30
A,214,7012352,beverage,Latinate,32,42.0983,11
A,214,7012352,build,Germanic,9,11.4449,30
A,214,7012352,but,Germanic,60,6.3511,30
A,214,7012352,buy,Germanic,11,11.0098,30
A,214,7012352,choose,Germanic,21,14.2086,30
A,214,7012352,commence,Latinate,25,24.4380,14
A,214,7012352,comprehend,Latinate,0,36.3760,19
A,214,7012352,conceal,Latinate,19,22.0937,30
A,214,7012352,conclude,Latinate,24,27.1687,15
A,214,7012352,construct,Latinate,9,24.9261,18
A,214,7012352,currently,Latinate,66,13.9925,30
A,214,7012352,demonstrate,Latinate,10,22.4694,30
A,214,7012352,depart,Latinate,12,15.5131,30
A,214,7012352,desire,Latinate,4,14.4168,30
A,214,7012352,difficult,Latinate,43,13.3461,30
A,214,7012352,discover,Latinate,20,13.7772,30
A,214,7012352,do,Germanic,30,6.9319,30
A,214,7012352,drink,Germanic,32,13.1927,30
A,214,7012352,earlier,Germanic,50,14.9409,30
A,214,7012352,end,Germanic,24,9.0221,30
A,214,7012352,enormous,Latinate,38,13.9115,30
A,214,7012352,enough,Germanic,44,10.8071,30
A,214,7012352,entire,Latinate,45,13.1559,30
A,214,7012352,error,Latinate,34,16.0571,30
A,214,7012352,fast,Germanic,42,13.4877,30
A,214,7012352,final,Latinate,59,11.3049,30
A,214,7012352,find,Germanic,20,9.5941,30
A,214,7012352,first,Germanic,52,9.9158,30
A,214,7012352,fortunate,Latinate,54,15.9436,30
A,214,7012352,frequently,Latinate,63,17.2693,30
A,214,7012352,get,Germanic,1,7.2807,30
A,214,7012352,gigantic,Latinate,39,28.9120,30
A,214,7012352,give,Germanic,5,7.4571,30
A,214,7012352,hard,Germanic,43,11.8680,30
A,214,7012352,have,Germanic,23,5.4014,30
A,214,7012352,help,Germanic,8,10.5067,30
A,214,7012352,hide,Germanic,19,12.8539,30
A,214,7012352,home,Germanic,33,10.5598,30
A,214,7012352,however,Latinate,60,11.4533,30
A,214,7012352,huge,Germanic,38,13.1176,30
A,214,7012352,ill,Latinate,57,13.1651,30
A,214,7012352,illness,Latinate,35,14.1730,30
A,214,7012352,immense,Latinate,40,15.5521,30
A,214,7012352,infant,Latinate,31,20.9558,30
A,214,7012352,initial,Latinate,52,14.8181,30
A,214,7012352,inquire,Latinate,16,25.6828,30
A,214,7012352,keep,Germanic,28,9.4903,30
A,214,7012352,last,Germanic,59,9.9757,30
A,214,7012352,leave,Germanic,12,10.6107,30
A,214,7012352,let,Germanic,13,10.6852,30
A,214,7012352,lucky,Germanic,54,14.2827,30
A,214,7012352,maintain,Latinate,29,15.7728,30
A,214,7012352,many,Germanic,46,9.7227,30
A,214,7012352,massive,Latinate,41,14.8564,30
A,214,7012352,maybe,Germanic,62,13.6713,30
A,214,7012352,mend,Germanic,22,26.0528,30
A,214,7012352,mistake,Germanic,34,12.8128,30
A,214,7012352,more,Germanic,48,8.9618,30
A,214,7012352,multiple,Latinate,47,15.8790,30
A,214,7012352,need,Germanic,3,10.7011,30
A,214,7012352,next,Germanic,53,9.6269,30
A,214,7012352,now,Germanic,66,9.8959,30
A,214,7012352,numerous,Latinate,46,16.2049,30
A,214,7012352,observe,Latinate,26,24.5182,30
A,214,7012352,obtain,Latinate,2,13.3736,30
A,214,7012352,occasionally,Latinate,65,16.5189,30
A,214,7012352,odd,Germanic,55,13.8984,30
A,214,7012352,often,Germanic,63,11.6059,30
A,214,7012352,old,Germanic,49,8.9676,30
A,214,7012352,peculiar,Latinate,56,14.9529,30
A,214,7012352,perform,Latinate,30,14.6060,30
A,214,7012352,perhaps,Latinate,62,12.3140,30
A,214,7012352,permit,Latinate,13,16.2553,30
A,214,7012352,possess,Latinate,23,13.7232,30
A,214,7012352,previous,Latinate,50,12.1313,30
A,214,7012352,previously,Latinate,64,17.5407,30
A,214,7012352,prior,Latinate,51,14.5185,30
A,214,7012352,provide,Latinate,5,12.5303,30
A,214,7012352,purchase,Latinate,11,15.6869,30
A,214,7012352,rapid,Latinate,42,14.7092,30
A,214,7012352,receive,Latinate,6,12.6591,30
A,214,7012352,remain,Latinate,27,13.6908,30
A,214,7012352,remainder,Latinate,36,29.8340,30
A,214,7012352,repair,Latinate,22,15.6105,30
A,214,7012352,reply,Latinate,17,15.2777,30
A,214,7012352,request,Latinate,15,14.5869,30
A,214,7012352,require,Latinate,3,15.4995,30
A,214,7012352,residence,Latinate,33,16.2500,30
A,214,7012352,respond,Latinate,18,15.3429,30
A,214,7012352,rest,Germanic,36,7.9092,30
A,214,7012352,retain,Latinate,28,17.8343,30
A,214,7012352,safe,Germanic,58,13.5677,30
A,214,7012352,secure,Latinate,58,13.9327,30
A,214,7012352,see,Germanic,26,6.9998,30
A,214,7012352,select,Latinate,21,15.7949,30
A,214,7012352,shall,Latinate,67,10.3353,30
A,214,7012352,show,Germanic,10,10.8931,30
A,214,7012352,sick,Germanic,57,12.7944,30
A,214,7012352,sickness,Germanic,35,16.6115,30
A,214,7012352,so,Germanic,61,7.8901,30
A,214,7012352,sometimes,Germanic,65,12.1062,30
A,214,7012352,start,Germanic,25,11.3379,30
A,214,7012352,stay,Germanic,27,10.0668,30
A,214,7012352,strange,Latinate,55,12.1531,30
A,214,7012352,subsequent,Latinate,53,25.4329,30
A,214,7012352,sufficient,Latinate,44,14.7284,30
A,214,7012352,therefore,Latinate,61,12.2815,30
A,214,7012352,try,Germanic,7,9.6022,30
A,214,7012352,understand,Germanic,0,10.2954,30
A,214,7012352,want,Germanic,4,7.2171,30
A,214,7012352,whole,Germanic,45,9.1784,30
A,214,7012352,will,Germanic,67,9.2110,30
A,244,7995392,acquire,Latinate,1,25.7635,18
A,244,7995392,additional,Latinate,48,15.4456,30
A,244,7995392,allow,Latinate,14,11.0790,30
A,244,7995392,ancient,Latinate,49,13.1783,30
A,244,7995392,answer,Germanic,17,11.8722,30
A,244,7995392,ask,Germanic,15,9.1634,30
A,244,7995392,assist,Latinate,8,14.8299,30
A,244,7995392,assistance,Latinate,37,17.7243,30
A,244,7995392,attempt,Latinate,7,13.7960,30
A,244,7995392,baby,Germanic,31,11.7443,30
A,244,7995392,before,Germanic,64,10.1406,30
A,244,7995392,beverage,Latinate,32,41.1689,11
A,244,7995392,build,Germanic,9,12.1146,30
A,244,7995392,but,Germanic,60,5.8231,30
A,244,7995392,buy,Germanic,11,10.9605,30
A,244,7995392,choose,Germanic,21,13.2402,30
A,244,7995392,commence,Latinate,25,22.7013,14
A,244,7995392,comprehend,Latinate,0,38.7186,19
A,244,7995392,conceal,Latinate,19,21.3869,30
A,244,7995392,conclude,Latinate,24,24.4193,15
A,244,7995392,construct,Latinate,9,25.2315,18
A,244,7995392,currently,Latinate,66,14.4306,30
A,244,7995392,demonstrate,Latinate,10,22.3615,30
A,244,7995392,depart,Latinate,12,14.9559,30
A,244,7995392,desire,Latinate,4,14.1953,30
A,244,7995392,difficult,Latinate,43,12.4095,30
A,244,7995392,discover,Latinate,20,14.5991,30
A,244,7995392,do,Germanic,30,7.3777,30
A,244,7995392,drink,Germanic,32,13.3314,30
A,244,7995392,earlier,Germanic,50,14.8109,30
A,244,7995392,end,Germanic,24,8.7605,30
A,244,7995392,enormous,Latinate,38,12.0287,30
A,244,7995392,enough,Germanic,44,10.2773,30
A,244,7995392,entire,Latinate,45,12.2958,30
A,244,7995392,error,Latinate,34,15.2163,30
A,244,7995392,fast,Germanic,42,12.7408,30
A,244,7995392,final,Latinate,59,12.1126,30
A,244,7995392,find,Germanic,20,9.1826,30
A,244,7995392,first,Germanic,52,10.2787,30
A,244,7995392,fortunate,Latinate,54,15.8710,30
A,244,7995392,frequently,Latinate,63,16.1422,30
A,244,7995392,get,Germanic,1,7.5348,30
A,244,7995392,gigantic,Latinate,39,29.3000,30
A,244,7995392,give,Germanic,5,7.8566,30
A,244,7995392,hard,Germanic,43,11.6700,30
A,244,7995392,have,Germanic,23,5.7490,30
A,244,7995392,help,Germanic,8,10.2692,30
A,244,7995392,hide,Germanic,19,13.1072,30
A,244,7995392,home,Germanic,33,10.5032,30
A,244,7995392,however,Latinate,60,11.8484,30
A,244,7995392,huge,Germanic,38,13.6661,30
A,244,7995392,ill,Latinate,57,13.1591,30
A,244,7995392,illness,Latinate,35,14.9338,30
A,244,7995392,immense,Latinate,40,15.3121,30
A,244,7995392,infant,Latinate,31,19.7471,30
A,244,7995392,initial,Latinate,52,15.1243,30
A,244,7995392,inquire,Latinate,16,22.4966,30
A,244,7995392,keep,Germanic,28,9.4250,30
A,244,7995392,last,Germanic,59,10.0774,30
A,244,7995392,leave,Germanic,12,10.5928,30
A,244,7995392,let,Germanic,13,11.0775,30
A,244,7995392,lucky,Germanic,54,14.6335,30
A,244,7995392,maintain,Latinate,29,14.2511,30
A,244,7995392,many,Germanic,46,9.6227,30
A,244,7995392,massive,Latinate,41,14.7680,30
A,244,7995392,maybe,Germanic,62,14.0502,30
A,244,7995392,mend,Germanic,22,25.6414,30
A,244,7995392,mistake,Germanic,34,13.3308,30
A,244,7995392,more,Germanic,48,9.4701,30
A,244,7995392,multiple,Latinate,47,15.2984,30
A,244,7995392,need,Germanic,3,10.8743,30
A,244,7995392,next,Germanic,53,9.5758,30
A,244,7995392,now,Germanic,66,9.9146,30
A,244,7995392,numerous,Latinate,46,14.8363,30
A,244,7995392,observe,Latinate,26,22.0846,30
A,244,7995392,obtain,Latinate,2,12.3183,30
A,244,7995392,occasionally,Latinate,65,15.6877,30
A,244,7995392,odd,Germanic,55,13.8209,30
A,244,7995392,often,Germanic,63,11.6990,30
A,244,7995392,old,Germanic,49,8.4425,30
A,244,7995392,peculiar,Latinate,56,15.5673,30
A,244,7995392,perform,Latinate,30,13.4236,30
A,244,7995392,perhaps,Latinate,62,11.8359,30
A,244,7995392,permit,Latinate,13,15.3950,30
A,244,7995392,possess,Latinate,23,14.9347,30
A,244,7995392,previous,Latinate,50,13.5790,30
A,244,7995392,previously,Latinate,64,15.4185,30
A,244,7995392,prior,Latinate,51,15.1816,30
A,244,7995392,provide,Latinate,5,11.5124,30
A,244,7995392,purchase,Latinate,11,15.2995,30
A,244,7995392,rapid,Latinate,42,14.8889,30
A,244,7995392,receive,Latinate,6,10.9545,30
A,244,7995392,remain,Latinate,27,12.7204,30
A,244,7995392,remainder,Latinate,36,30.9041,30
A,244,7995392,repair,Latinate,22,16.3384,30
A,244,7995392,reply,Latinate,17,15.1076,30
A,244,7995392,request,Latinate,15,14.4390,30
A,244,7995392,require,Latinate,3,15.4540,30
A,244,7995392,residence,Latinate,33,15.6939,30
A,244,7995392,respond,Latinate,18,13.9395,30
A,244,7995392,rest,Germanic,36,8.1150,30
A,244,7995392,retain,Latinate,28,17.8873,30
A,244,7995392,safe,Germanic,58,12.8473,30
A,244,7995392,secure,Latinate,58,14.1654,30
A,244,7995392,see,Germanic,26,6.7507,30
A,244,7995392,select,Latinate,21,16.0433,30
A,244,7995392,shall,Latinate,67,8.6388,30
A,244,7995392,show,Germanic,10,10.4593,30
A,244,7995392,sick,Germanic,57,12.3807,30
A,244,7995392,sickness,Germanic,35,17.1112,30
A,244,7995392,so,Germanic,61,7.7567,30
A,244,7995392,sometimes,Germanic,65,12.3619,30
A,244,7995392,start,Germanic,25,11.8846,30
A,244,7995392,stay,Germanic,27,10.9285,30
A,244,7995392,strange,Latinate,55,13.0957,30
A,244,7995392,subsequent,Latinate,53,26.2338,30
A,244,7995392,sufficient,Latinate,44,15.8320,30
A,244,7995392,therefore,Latinate,61,13.2381,30
A,244,7995392,try,Germanic,7,10.2000,30
A,244,7995392,understand,Germanic,0,11.0730,30
A,244,7995392,want,Germanic,4,8.6919,30
A,244,7995392,whole,Germanic,45,8.9510,30
A,244,7995392,will,Germanic,67,9.1562,30
A,275,9011200,acquire,Latinate,1,25.1099,18
A,275,9011200,additional,Latinate,48,14.7144,30
A,275,9011200,allow,Latinate,14,11.9772,30
A,275,9011200,ancient,Latinate,49,13.6159,30
A,275,9011200,answer,Germanic,17,11.6132,30
A,275,9011200,ask,Germanic,15,8.8902,30
A,275,9011200,assist,Latinate,8,14.1518,30
A,275,9011200,assistance,Latinate,37,16.4275,30
A,275,9011200,attempt,Latinate,7,13.8674,30
A,275,9011200,baby,Germanic,31,11.4941,30
A,275,9011200,before,Germanic,64,9.9694,30
A,275,9011200,beverage,Latinate,32,40.7447,11
A,275,9011200,build,Germanic,9,11.6691,30
A,275,9011200,but,Germanic,60,5.3374,30
A,275,9011200,buy,Germanic,11,11.1811,30
A,275,9011200,choose,Germanic,21,13.8977,30
A,275,9011200,commence,Latinate,25,23.2706,14
A,275,9011200,comprehend,Latinate,0,37.6205,19
A,275,9011200,conceal,Latinate,19,22.2358,30
A,275,9011200,conclude,Latinate,24,24.9464,15
A,275,9011200,construct,Latinate,9,27.2814,18
A,275,9011200,currently,Latinate,66,15.0241,30
A,275,9011200,demonstrate,Latinate,10,22.5240,30
A,275,9011200,depart,Latinate,12,15.6839,30
A,275,9011200,desire,Latinate,4,14.2976,30
A,275,9011200,difficult,Latinate,43,12.1314,30
A,275,9011200,discover,Latinate,20,15.0335,30
A,275,9011200,do,Germanic,30,6.1997,30
A,275,9011200,drink,Germanic,32,12.6452,30
A,275,9011200,earlier,Germanic,50,13.5754,30
A,275,9011200,end,Germanic,24,9.4508,30
A,275,9011200,enormous,Latinate,38,11.7181,30
A,275,9011200,enough,Germanic,44,10.8729,30
A,275,9011200,entire,Latinate,45,13.7515,30
A,275,9011200,error,Latinate,34,16.3461,30
A,275,9011200,fast,Germanic,42,12.9580,30
A,275,9011200,final,Latinate,59,11.9708,30
A,275,9011200,find,Germanic,20,9.1088,30
A,275,9011200,first,Germanic,52,10.2678,30
A,275,9011200,fortunate,Latinate,54,15.7505,30
A,275,9011200,frequently,Latinate,63,16.4661,30
A,275,9011200,get,Germanic,1,7.0239,30
A,275,9011200,gigantic,Latinate,39,30.5961,30
A,275,9011200,give,Germanic,5,8.3704,30
A,275,9011200,hard,Germanic,43,12.1443,30
A,275,9011200,have,Germanic,23,5.7096,30
A,275,9011200,help,Germanic,8,9.6687,30
A,275,9011200,hide,Germanic,19,13.0377,30
A,275,9011200,home,Germanic,33,10.6108,30
A,275,9011200,however,Latinate,60,11.8841,30
A,275,9011200,huge,Germanic,38,12.6495,30
A,275,9011200,ill,Latinate,57,12.5858,30
A,275,9011200,illness,Latinate,35,14.1876,30
A,275,9011200,immense,Latinate,40,15.1933,30
A,275,9011200,infant,Latinate,31,20.1485,30
A,275,9011200,initial,Latinate,52,15.5273,30
A,275,9011200,inquire,Latinate,16,23.7909,30
A,275,9011200,keep,Germanic,28,9.3397,30
A,275,9011200,last,Germanic,59,9.8960,30
A,275,9011200,leave,Germanic,12,9.9571,30
A,275,9011200,let,Germanic,13,11.3012,30
A,275,9011200,lucky,Germanic,54,13.9151,30
A,275,9011200,maintain,Latinate,29,14.7764,30
A,275,9011200,many,Germanic,46,10.5075,30
A,275,9011200,massive,Latinate,41,15.7470,30
A,275,9011200,maybe,Germanic,62,13.5305,30
A,275,9011200,mend,Germanic,22,25.7082,30
A,275,9011200,mistake,Germanic,34,12.8547,30
A,275,9011200,more,Germanic,48,9.2771,30
A,275,9011200,multiple,Latinate,47,16.8737,30
A,275,9011200,need,Germanic,3,10.6795,30
A,275,9011200,next,Germanic,53,10.0438,30
A,275,9011200,now,Germanic,66,9.5896,30
A,275,9011200,numerous,Latinate,46,16.2176,30
A,275,9011200,observe,Latinate,26,26.2033,30
A,275,9011200,obtain,Latinate,2,12.1477,30
A,275,9011200,occasionally,Latinate,65,17.0310,30
A,275,9011200,odd,Germanic,55,14.7363,30
A,275,9011200,often,Germanic,63,11.5859,30
A,275,9011200,old,Germanic,49,8.9625,30
A,275,9011200,peculiar,Latinate,56,14.4000,30
A,275,9011200,perform,Latinate,30,14.5690,30
A,275,9011200,perhaps,Latinate,62,11.2479,30
A,275,9011200,permit,Latinate,13,16.2417,30
A,275,9011200,possess,Latinate,23,13.8350,30
A,275,9011200,previous,Latinate,50,13.0546,30
A,275,9011200,previously,Latinate,64,16.4916,30
A,275,9011200,prior,Latinate,51,16.0343,30
A,275,9011200,provide,Latinate,5,11.7497,30
A,275,9011200,purchase,Latinate,11,15.0395,30
A,275,9011200,rapid,Latinate,42,14.1104,30
A,275,9011200,receive,Latinate,6,12.5177,30
A,275,9011200,remain,Latinate,27,13.9461,30
A,275,9011200,remainder,Latinate,36,30.5766,30
A,275,9011200,repair,Latinate,22,15.9443,30
A,275,9011200,reply,Latinate,17,14.8950,30
A,275,9011200,request,Latinate,15,14.2143,30
A,275,9011200,require,Latinate,3,14.8999,30
A,275,9011200,residence,Latinate,33,15.4707,30
A,275,9011200,respond,Latinate,18,15.2335,30
A,275,9011200,rest,Germanic,36,8.3819,30
A,275,9011200,retain,Latinate,28,15.9398,30
A,275,9011200,safe,Germanic,58,13.6623,30
A,275,9011200,secure,Latinate,58,14.6421,30
A,275,9011200,see,Germanic,26,6.9013,30
A,275,9011200,select,Latinate,21,16.7448,30
A,275,9011200,shall,Latinate,67,9.9486,30
A,275,9011200,show,Germanic,10,10.8051,30
A,275,9011200,sick,Germanic,57,13.0097,30
A,275,9011200,sickness,Germanic,35,17.2998,30
A,275,9011200,so,Germanic,61,7.9062,30
A,275,9011200,sometimes,Germanic,65,12.9712,30
A,275,9011200,start,Germanic,25,11.1288,30
A,275,9011200,stay,Germanic,27,10.8667,30
A,275,9011200,strange,Latinate,55,13.1619,30
A,275,9011200,subsequent,Latinate,53,24.9689,30
A,275,9011200,sufficient,Latinate,44,15.7274,30
A,275,9011200,therefore,Latinate,61,12.1768,30
A,275,9011200,try,Germanic,7,9.2808,30
A,275,9011200,understand,Germanic,0,10.3922,30
A,275,9011200,want,Germanic,4,8.3493,30
A,275,9011200,whole,Germanic,45,7.9900,30
A,275,9011200,will,Germanic,67,8.8905,30
