arm,step,tokens_seen,word,klass,pair_id,surprisal_bits,n
C,92,3014656,first,Germanic,52,9.8679,30
C,92,3014656,fortunate,Latinate,54,16.5573,30
C,92,3014656,frequently,Latinate,63,16.0482,30
C,92,3014656,get,Germanic,1,7.7297,30
C,92,3014656,gigantic,Latinate,39,31.7790,30
C,92,3014656,give,Germanic,5,9.6857,30
C,92,3014656,hard,Germanic,43,11.1875,30
C,92,3014656,have,Germanic,23,6.7582,30
C,92,3014656,help,Germanic,8,10.6255,30
C,92,3014656,hide,Germanic,19,14.6952,30
C,92,3014656,home,Germanic,33,11.4801,30
C,92,3014656,however,Latinate,60,11.0098,30
C,92,3014656,huge,Germanic,38,13.0764,30
C,92,3014656,ill,Latinate,57,13.9632,30
C,92,3014656,illness,Latinate,35,15.3711,30
C,92,3014656,immense,Latinate,40,15.2813,30
C,92,3014656,infant,Latinate,31,23.7223,30
C,92,3014656,initial,Latinate,52,15.1556,30
C,92,3014656,inquire,Latinate,16,27.2713,30
C,92,3014656,keep,Germanic,28,10.0129,30
C,92,3014656,last,Germanic,59,10.8209,30
C,92,3014656,leave,Germanic,12,11.1420,30
C,92,3014656,let,Germanic,13,11.0941,30
C,92,3014656,lucky,Germanic,54,14.3059,30
C,92,3014656,maintain,Latinate,29,18.4931,30
C,92,3014656,many,Germanic,46,9.7281,30
C,92,3014656,massive,Latinate,41,15.7913,30
C,92,3014656,maybe,Germanic,62,12.8266,30
C,92,3014656,mend,Germanic,22,22.5291,30
C,92,3014656,mistake,Germanic,34,12.7743,30
C,92,3014656,more,Germanic,48,9.0793,30
C,92,3014656,multiple,Latinate,47,16.3731,30
C,92,3014656,need,Germanic,3,10.9760,30
C,92,3014656,next,Germanic,53,11.4485,30
C,92,3014656,now,Germanic,66,9.4149,30
C,92,3014656,numerous,Latinate,46,16.5127,30
C,92,3014656,observe,Latinate,26,28.8806,30
C,92,3014656,obtain,Latinate,2,19.0707,30
C,92,3014656,occasionally,Latinate,65,17.8044,30
C,92,3014656,odd,Germanic,55,17.0607,30
C,92,3014656,often,Germanic,63,11.2983,30
C,92,3014656,old,Germanic,49,9.9334,30
C,92,3014656,peculiar,Latinate,56,15.9510,30
C,92,3014656,perform,Latinate,30,15.3882,30
C,92,3014656,perhaps,Latinate,62,12.1847,30
C,92,3014656,permit,Latinate,13,20.1440,30
C,92,3014656,possess,Latinate,23,15.9612,30
C,92,3014656,previous,Latinate,50,13.3164,30
C,92,3014656,previously,Latinate,64,16.2538,30
C,92,3014656,prior,Latinate,51,17.2601,30
C,92,3014656,provide,Latinate,5,15.8369,30
C,92,3014656,purchase,Latinate,11,16.6209,30
C,92,3014656,rapid,Latinate,42,16.0646,30
C,92,3014656,receive,Latinate,6,14.5044,30
C,92,3014656,remain,Latinate,27,13.6471,30
C,92,3014656,remainder,Latinate,36,28.6732,30
C,92,3014656,repair,Latinate,22,18.5428,30
C,92,3014656,reply,Latinate,17,15.4893,30
C,92,3014656,request,Latinate,15,14.8753,30
C,92,3014656,require,Latinate,3,15.8176,30
C,92,3014656,residence,Latinate,33,17.9671,30
C,92,3014656,respond,Latinate,18,15.5920,30
C,92,3014656,rest,Germanic,36,9.4744,30
C,92,3014656,retain,Latinate,28,18.3592,30
C,92,3014656,safe,Germanic,58,13.5791,30
C,92,3014656,secure,Latinate,58,16.1473,30
C,92,3014656,see,Germanic,26,8.4204,30
C,92,3014656,select,Latinate,21,17.3130,30
C,92,3014656,shall,Latinate,67,10.7563,30
C,92,3014656,show,Germanic,10,11.9033,30
C,92,3014656,sick,Germanic,57,12.5765,30
C,92,3014656,sickness,Germanic,35,17.3435,30
C,92,3014656,so,Germanic,61,8.9991,30
C,92,3014656,sometimes,Germanic,65,12.4266,30
C,92,3014656,start,Germanic,25,11.3097,30
C,92,3014656,stay,Germanic,27,11.2803,30
C,92,3014656,strange,Latinate,55,13.3719,30
C,92,3014656,subsequent,Latinate,53,26.9486,30
C,92,3014656,sufficient,Latinate,44,17.9050,30
C,92,3014656,therefore,Latinate,61,13.6251,30
C,92,3014656,try,Germanic,7,10.5812,30
C,92,3014656,understand,Germanic,0,10.9837,30
C,92,3014656,want,Germanic,4,9.1387,30
C,92,3014656,whole,Germanic,45,8.9601,30
C,92,3014656,will,Germanic,67,9.9558,30
C,122,3997696,acquire,Latinate,1,29.5437,18
C,122,3997696,additional,Latinate,48,16.3356,30
